,LEA,LEADescription,AdminFirstName,AdminLastName,AdminEmailAddress,ShippingAddress,MailingCity,MailingState,MailingZip,AverageClassSize,AverageYearsTeachingExperience,DistrictAverageSpendingPerPupil,StateAverageSpendingPerPupil,SchoolChoiceTransfers,Expulsions,WeaponsIncidents,StaffAssaults,StudentAssaults,SchoolEnrollment,SchoolChoiceTotal,NumberOfStudentsTestedInGrades9Thru11,NumberOfStudentsTestedInGrade12,AvgReading,AvgEnglish,AvgMath,AvgScience,AvgComposite,NumberOfStudentsTested,CriticalReadingMean,MathMean,WritingMean,NumberOfStudentsTakingAPCourses,NumberOfAPExamsTaken,NumberOfAPExamsScored3OrAbove,NumberOfStudentsTakingIBCourses,OverallCollegeGoingRate,OverallGraduationRate,DropoutRate,CollegeRemediationRate,Rating,OverallPoints,NativeAmericanOrAlaskan,Hispanic,NativeHawaiianOrPacificIslander,BlackAfricanAmerican,TwoOrMoreRaces,White,Asian,EconDisadvantaged,SPED,LEP,Overall Expected Grad,Overall Graduation Rate,Hispanic Overall Grad Rate,Native American Overall Grad Rate,Asian Overall Grad Rate,African American Overall Grad Rate,Hawaiian/Pacific Islander Overall Grad Rate,Caucasian Overall Grad Rate,Two or More Overall Grad Rate,Economic Disadvantage Overall Grad Rate,SPED Overall Grad Rate,LEP Overall Grad Rate,latlongs
256,1803030,Weaver Elementary School,SHEILA R,GRISSOM,sgrissom@wmsd.net,1280 E BARTON,WEST MEMPHIS,AR,72301,18.0,11.0,9792.84,9641.65,0.0,,,,,353.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,193.0,0.0,0.0,0.0,98.58356940509898,0.0,1.4164305949,0.0,100.0,15.580736543909,0.0,,,,,,,,,,,,,"(35.1537639, -90.1689282)"
257,1803032,Wonder Elementary School,LEEMAN,BROWN,lbrown@wmsd.net,801 S 16 ST,WEST MEMPHIS,AR,72301,18.0,16.0,9792.84,9641.65,0.0,,5.0,,,373.0,0.0,,,,,,,,,,,,,,,,,RV,,,F,174.0,0.0,1.0723860589810001,0.0,98.391420911528,0.0,0.5361930294899999,0.0,100.0,14.209115281501,0.0,,,,,,,,,,,,,"(35.1368239, -90.1653468)"
258,1803033,East Junior High School,ARTHER L,QUARRELS,aquarrels@wmsd.net,1151 GOODWIN,WEST MEMPHIS,AR,72301,13.0,15.0,9792.84,9641.65,0.0,,,,,337.0,1.0,,,,,,,,,,,,,,,,,RV,0.89,,D,182.0,0.0,1.186943620178,0.0,98.21958456973199,0.0,0.593471810089,0.0,100.0,14.243323442135999,0.296735905044,,,,,,,,,,,,,"(35.1584613, -90.1682901)"
259,1803034,West Junior High School,CHARLES,TYLER,ctyler@wmsd.net,331 W BARTON,WEST MEMPHIS,AR,72301,14.0,11.0,9792.84,9641.65,0.0,,,,,424.0,68.0,,,,,,,,,,,,,,,,,RV,0.0,,C,217.0,0.0,1.415094339622,0.0,45.047169811319996,0.47169811320699995,52.594339622641,0.47169811320699995,100.0,9.198113207547,0.0,,,,,,,,,,,,,"(35.153683, -90.1916497)"
260,1803035,Wonder Junior High School,PALMER,QUARRELS,pquarrels@wmsd.net,1405 MADISON,WEST MEMPHIS,AR,72301,14.0,15.0,9792.84,9641.65,0.0,,,,,420.0,0.0,,,,,,,,,,,,,,,,,RV,1.43,,D,201.0,0.0,0.47619047618999993,0.0,99.285714285714,0.0,0.23809523809500002,0.0,100.0,9.285714285714,0.0,,,,,,,,,,,,,"(35.1358072, -90.16698230000002)"
261,1803036,West Memphis High School,,,,,,,0,,,9792.84,9641.65,,,,,,,,170.0,,,,,,,8.0,RV,RV,RV,,224.0,24.0,,,RV,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,"(29.5733996, 106.5903607)"
262,1803703,The Academies OF West Memphis Charter School,DAN,HENDERSON,dhenderson@wmsd.net,501 WEST BROADWAY,West Memphis,AR,72301,14.0,17.0,9792.84,9641.65,,,,2.0,,,,,,,,,,,,RV,RV,RV,162.0,,,,44.3,85.57,5.94,,C,223.0,0.0,0.620567375886,0.0,81.294326241134,0.354609929078,17.109929078013998,0.620567375886,100.0,11.702127659574002,0.177304964539,402,85.57,RV,0.00,RV,85.23,0.00,86.96,RV,88.80,90.74,RV,"(35.1476323, -90.1990286)"
263,1804011,Avondale Elementary School,Glenda,Bryan,gbryan@msd3.org,1402 CHRESTMERE,West Memphis,AR,72301,18.0,15.0,8502.11,9641.65,0.0,,,,,669.0,5.0,,,,,,,,,,,,,,,,,RV,,,C,214.0,0.0,7.772795216741001,0.0,47.982062780269004,1.793721973094,41.255605381165,1.195814648729,72.5,8.071748878923,1.9431988041850001,,,,,,,,,,,,,"(35.1614167, -90.2072615)"
264,1804012,Marion Elementary School,Natalie,Rooney,nrooney@msd3.org,133 MILITARY ROAD,Marion,AR,72364,20.0,11.0,8502.11,9641.65,0.0,1.0,4.0,1.0,33.0,630.0,7.0,,,,,,,,,,,,,,,,,RV,,,C,214.0,0.0,6.349206349206001,0.0,46.666666666666,1.428571428571,44.603174603174,0.9523809523799999,70.16,13.015873015873,1.746031746031,,,,,,,,,,,,,"(35.2142273, -90.1996731)"
265,1804014,Marion Junior High School,Elmer,West,ewest@msd3.org,801 CARTER DRIVE,Marion,AR,72364,18.0,12.0,8502.11,9641.65,0.0,1.0,2.0,,,689.0,4.0,,,,,,,,,,,,,,,,,RV,1.89,,D,199.0,0.5805515239469999,4.063860667634001,0.0,46.734397677793,0.145137880986,47.895500725689004,0.5805515239469999,61.39,12.626995645863,0.8708272859209999,,,,,,,,,,,,,"(35.1926534, -90.1968778)"
266,1804015,Marion High School,Stephen,Landers,slanders@msd3.org,1 PATRIOT DRIVE,Marion,AR,72364,14.0,15.0,8502.11,9641.65,0.0,,,,2.0,890.0,7.0,275.0,193.0,20.36,18.94,19.32,19.78,19.78,6.0,RV,RV,RV,157.0,262.0,29.0,,55.0,87.58,2.7,63.21,C,214.0,0.112359550561,3.033707865168,0.0,51.91011235955,1.011235955056,42.808988764043995,1.123595505617,54.94,12.247191011235001,1.123595505617,298,87.58,RV,RV,RV,90.45,0.00,85.04,RV,85.19,90.91,RV,"(35.1951328, -90.196531)"
267,1804016,Marion Middle School,Carissa,Lacy,clacy@msd3.org,10 PATRIOT DRIVE,Marion,AR,72364,19.0,10.0,8502.11,9641.65,0.0,,3.0,,,627.0,10.0,,,,,,,,,,,,,,,,,RV,0.64,,D,198.0,0.478468899521,3.668261562998,0.0,51.993620414673,1.116427432216,41.307814992025,1.4354066985640002,63.8,12.280701754385,1.913875598086,,,,,,,,,,,,,"(35.1952093, -90.1990841)"
268,1804017,Marion Intermediate School,Julie,Molloy,jmolloy@msd3.org,100 L. H. POLK,Marion,AR,72364,20.0,17.0,8502.11,9641.65,0.0,,1.0,,,617.0,5.0,,,,,,,,,,,,,,,,,RV,,,D,207.0,0.48622366288400004,5.186385737439,0.0,46.191247974068006,2.4311183144240003,44.732576985413,0.9724473257690001,67.1,11.993517017828,1.944894651539,,,,,,,,,,,,,"(35.196852, -90.19912699999999)"
269,1901701,Cross County Ele Tech Academy,STEPHEN,PRINCE,stephen.prince@crosscountyschools.com,ACADEMY,Cherry Valley,AR,72324,18.0,10.0,11302.53,9641.65,,,3.0,,22.0,,,,,,,,,,,,,,,,,,,RV,,,D,198.0,0.0,2.7190332326279996,0.0,7.2507552870089995,0.0,90.030211480362,0.0,75.23,11.480362537764002,0.0,,,,,,,,,,,,,"(35.4020287, -90.75316819999999)"
270,1901703,Cross Cnty High A New Tech Sch,JENNIFER,MCFARLAND,jennifer.mcfarland@crosscountyschools.co,A NEW TECH SCHOOL,Cherry Valley,AR,72324,14.0,7.0,11302.53,9641.65,,,2.0,,21.0,,,50.0,35.0,20.51,18.57,18.37,18.69,19.17,1.0,RV,RV,RV,31.0,36.0,0.0,,39.0,82.98,1.75,68.57,C,236.0,0.0,1.754385964912,0.0,10.877192982456,1.403508771929,85.614035087719,0.350877192982,71.93,13.333333333333002,0.0,47,82.98,0.00,0.00,0.00,RV,0.00,83.72,0.00,79.41,RV,0.00,"(35.4020287, -90.75316819999999)"
271,1905014,Wynne Primary School,DEBRA,HEATH,dheath@wynneschools.org,1300 N. FALLS BLVD.,WYNNE,AR,72396,20.0,15.0,8776.57,9641.65,4.0,,,,,688.0,8.0,,,,,,,,,,,,,,,,,RV,,,C,227.0,0.0,3.4883720930229996,0.0,30.959302325581003,1.308139534883,63.517441860465,0.726744186046,67.44,11.046511627906,0.726744186046,,,,,,,,,,,,,"(35.2327106, -90.7841042)"
272,1905015,Wynne Intermediate School,SANDRA,HOLLAWAY,shollaway@wynneschools.org,1300 N. FALLS BLVD.,Wynne,AR,72396,21.0,16.0,8776.57,9641.65,1.0,,3.0,5.0,12.0,654.0,17.0,,,,,,,,,,,,,,,,,RV,,,C,227.0,0.0,2.905198776758,0.0,29.357798165137,1.834862385321,64.831804281345,1.070336391437,65.9,15.290519877674999,0.45871559633000003,,,,,,,,,,,,,"(35.2327106, -90.7841042)"
273,1905016,Wynne Junior High School,DAVID,STEPP,dstepp@wynneschools.org,1300 N. FALLS BLVD.,Wynne,AR,72396,18.0,15.0,8776.57,9641.65,4.0,6.0,,5.0,,659.0,19.0,,,,,,,,,,,,,,,,,RV,0.66,,D,206.0,0.151745068285,1.365705614567,0.0,29.742033383915,0.30349013656999996,68.133535660091,0.30349013656999996,58.27,13.80880121396,0.455235204855,,,,,,,,,,,,,"(35.2327106, -90.7841042)"
274,1905017,Wynne High School,KEITH,WATSON,kwatson@wynneschools.org,1300 N. FALLS BLVD.,Wynne,AR,72396,14.0,17.0,8776.57,9641.65,1.0,5.0,,2.0,,809.0,21.0,154.0,132.0,21.3,20.2,20.37,20.77,20.8,2.0,RV,RV,RV,59.0,90.0,10.0,,53.9,83.50,1.24,52.27,C,237.0,0.0,1.854140914709,0.0,32.262051915945,0.0,65.14215080346099,0.741656365883,50.56,14.585908529048,0.123609394313,206,83.50,0.00,0.00,RV,73.53,0.00,88.24,0.00,81.55,80.00,0.00,"(35.2327106, -90.7841042)"
275,2002007,Fordyce High School,JUDY,HUBBELL,stokesd@fordyceschools.org,FOUR REDBUG BUS LOOP,Fordyce,AR,71742,12.0,10.0,11468.94,9641.65,0.0,,,2.0,1.0,382.0,14.0,83.0,54.0,17.98,16.3,17.2,17.72,17.48,1.0,RV,RV,RV,58.0,89.0,0.0,,52.2,91.04,3.66,88.89,C,225.0,0.0,2.879581151832,0.0,56.544502617801,0.0,40.052356020942,0.5235602094240001,64.14,9.162303664921,2.879581151832,67,91.04,RV,0.00,0.00,94.44,0.00,86.21,0.00,91.43,RV,RV,"(33.8137161, -92.4129303)"
276,2002008,Fordyce Elementary Schools,BARBARA,BENNETT,bennettb@fordyceschools.org,FOUR REDBUG BUS LOOP,Fordyce,AR,71742,17.0,10.0,11468.94,9641.65,0.0,,1.0,2.0,3.0,454.0,17.0,,,,,,,,,,,,,,,,,RV,,,D,207.0,0.0,3.9647577092510002,0.0,62.995594713656,0.0,32.819383259911,0.22026431718000003,74.89,6.387665198236999,3.303964757709,,,,,,,,,,,,,"(33.8137161, -92.4129303)"
277,2002009,Fordyce Middle School,,,,,,,0,,,11468.94,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,"(29.5733996, 106.5903607)"
278,2104017,Central Elementary School,TAMMY,HEALEY,tammy.healey@dumask12.org,101 COURT STREET,Dumas,AR,71639,17.0,9.0,10232.53,9641.65,0.0,,,1.0,8.0,333.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,215.0,0.3003003003,7.8078078078069995,0.0,64.564564564564,2.102102102102,24.624624624624,0.6006006006,75.98,10.21021021021,7.507507507507,,,,,,,,,,,,,"(33.8885895, -91.490051)"
279,2104020,Dumas Junior High School,RONNIEUS,THOMPSON,ronnieus.thompson@dumask12.org,315 S COLLEGE STREET,Dumas,AR,71639,15.0,8.0,10232.53,9641.65,0.0,,1.0,1.0,3.0,335.0,0.0,,,,,,,,,,,,,,,,,RV,2.09,,D,207.0,0.0,10.149253731343,0.0,64.17910447761099,0.0,25.373134328358002,0.298507462686,72.84,11.044776119402002,5.373134328358001,,,,,,,,,,,,,"(33.8856666, -91.4879052)"
280,2104021,Dumas High School,LORRIE,HOLT,lorrie.holt@dumask12.org,709 DAN GILL DRIVE,Dumas,AR,71639,12.0,6.0,10232.53,9641.65,0.0,5.0,,2.0,,328.0,1.0,108.0,83.0,17.73,16.37,17.18,17.73,17.34,1.0,RV,RV,RV,132.0,227.0,34.0,,47.5,85.58,3.05,78.31,B,245.0,0.0,7.926829268292,0.0,63.414634146341,0.0,28.048780487804,0.60975609756,62.8,8.231707317072999,5.792682926828999,104,85.58,RV,0.00,RV,87.69,0.00,75.86,0.00,83.08,92.31,RV,"(33.8784885, -91.4718856)"
281,2104024,Reed Elementary School,TREMOINE,ANDERSON,tarek.anderson@dumask12.org,Caller#8880,Dumas,AR,71639,17.0,8.0,10232.53,9641.65,0.0,,2.0,1.0,23.0,405.0,1.0,,,,,,,,,,,,,,,,,RV,,,C,215.0,0.246913580246,12.592592592592,0.0,63.95061728395,0.493827160493,22.716049382715997,0.0,79.51,10.123456790123,11.111111111110999,,,,,,,,,,,,,"(33.8870476, -91.4917899)"
282,2105026,McGehee Elementary School,TWILLA,HARDIN,twilla.hardin@mcgeheeschools.org,409 OAK STREET,McGehee,AR,71654,17.0,15.0,9955.88,9641.65,0.0,,,1.0,3.0,657.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,212.0,0.152207001522,4.566210045662,0.0,48.249619482496,2.5875190258750003,44.292237442922,0.152207001522,78.23,8.066971080669001,2.283105022831,,,,,,,,,,,,,"(33.6279489, -91.3993002)"
283,2105028,McGehee High School,DERRELL,THOMPSON,derrell.thompson@mcgeheeschools.org,1902 EAST ASH STREET,McGehee,AR,71654,13.0,12.0,9955.88,9641.65,0.0,,,,2.0,507.0,1.0,83.0,76.0,18.28,17.11,17.75,18.12,17.99,0.0,RV,RV,RV,48.0,90.0,5.0,,62.5,82.42,7.3,71.05,C,226.0,0.394477317554,2.366863905325,0.0,43.589743589743,0.0,53.057199211044995,0.591715976331,66.67,13.412228796844001,1.183431952662,91,82.42,RV,RV,RV,80.56,0.00,82.69,0.00,85.19,72.73,0.00,"(33.6365034, -91.3928937)"
284,2202004,Drew Central Elem. School,TRUDY,JACKSON,trudy.jackson@drewcentral.org,250 UNIVERSITY DRIVE,Monticello,AR,71655,20.0,19.0,9873.11,9641.65,18.0,,,,,337.0,18.0,,,,,,,,,,,,,,,,,RV,,,C,215.0,0.0,5.341246290801,0.0,23.145400593471,0.890207715133,70.029673590504,0.593471810089,79.53,14.836795252225,5.044510385756,,,,,,,,,,,,,"(33.5908205, -91.80725629999999)"
285,2202005,Drew Central High School,MELISSIA,VINCENT,melissia.vincent@drewcentral.org,250 UNIVERSITY DRIVE,Monticello,AR,71655,9.0,5.0,9873.11,9641.65,11.0,2.0,,,,305.0,11.0,40.0,47.0,19.09,17.23,19.38,19.02,18.81,0.0,RV,RV,RV,21.0,31.0,8.0,,50.0,80.82,5.9,65.96,C,229.0,0.0,6.2295081967209995,0.0,25.245901639344,0.0,68.52459016393401,0.0,64.92,9.83606557377,3.2786885245899997,73,80.82,RV,RV,0.00,84.21,0.00,79.17,0.00,75.61,RV,RV,"(33.5908205, -91.80725629999999)"
286,2202007,Drew Central Middle School,JOY,GRAHAM,joy.graham@drewcentral.org,250 UNIVERSITY DRIVE,Monticello,AR,71655,16.0,10.0,9873.11,9641.65,7.0,,1.0,2.0,,295.0,6.0,,,,,,,,,,,,,,,,,RV,0.0,,C,212.0,0.6779661016940001,5.084745762711,0.0,24.067796610169,3.389830508474,66.77966101694899,0.0,74.58,13.559322033898,3.389830508474,,,,,,,,,,,,,"(33.5908205, -91.80725629999999)"
287,2203010,Monticello Elementary School,Cindy,Hilburn,cindy.hilburn@billies.org,MONTICELLO,Monticello,AR,71655,19.0,13.0,9487.7,9641.65,0.0,,,,,542.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,212.0,0.36900369003600003,3.136531365313,0.0,36.162361623616,0.0,59.40959409594,0.9225092250920001,61.99,6.088560885608,0.0,,,,,,,,,,,,,"(33.5908065, -91.8093025)"
288,2203011,Monticello Middle School,Kevin,Hancock,kevin.hancock@billies.org,MONTICELLO,Monticello,AR,71655,15.0,15.0,9487.7,9641.65,0.0,,,4.0,18.0,452.0,0.0,,,,,,,,,,,,,,,,,RV,0.0,,D,208.0,0.22123893805300002,5.309734513274,0.0,32.743362831858,0.0,60.619469026548,1.106194690265,55.53,7.964601769911,1.106194690265,,,,,,,,,,,,,"(33.5908065, -91.8093025)"
289,2203012,Monticello High School,Judy,Holaway,judy.holaway@billies.org,MONTICELLO,Monticello,AR,71655,12.0,15.0,9487.7,9641.65,0.0,2.0,2.0,1.0,,670.0,17.0,150.0,150.0,21.21,19.79,20.28,20.11,20.53,0.0,RV,RV,RV,63.0,101.0,16.0,,52.8,88.82,3.63,52.0,C,234.0,0.0,3.880597014925,0.0,35.074626865671,0.149253731343,60.298507462686004,0.5970149253729999,50.9,8.358208955223,0.5970149253729999,170,88.82,RV,0.00,RV,88.52,0.00,89.32,0.00,84.93,RV,RV,"(33.5908065, -91.8093025)"
290,2203014,Monticello Intermediate School,MARY,DONALDSON,mary.donaldson@billies.org,MONTICELLO,Monticello,AR,71655,20.0,9.0,9487.7,9641.65,0.0,,1.0,,5.0,427.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,212.0,0.468384074941,4.683840749414,0.23419203746999998,33.255269320843,0.0,60.187353629975995,1.170960187353,51.52,9.133489461358,0.0,,,,,,,,,,,,,"(33.5908065, -91.8093025)"
291,2301001,Ida Burns Elementary School,CYNTHIA,THACKER,thackerc@conwayschools.net,1201 DONAGHEY AVE,Conway,AR,72034,21.0,11.0,9115.85,9641.65,0.0,,1.0,3.0,7.0,409.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,236.0,0.0,8.557457212713,0.0,30.562347188264,5.6234718826400005,55.012224938875,0.244498777506,76.28,10.02444987775,2.200488997555,,,,,,,,,,,,,"(35.0959369, -92.4546946)"
292,2301003,Ellen Smith Elementary School,DELANNA,LACY,lacyd@conwayschools.net,1601 S. DONAGHEY ST,Conway,AR,72034,22.0,10.0,9115.85,9641.65,0.0,,,,,442.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,232.0,0.0,15.610859728506,0.0,22.850678733031,1.131221719457,57.239819004524,3.167420814479,50.0,5.203619909502001,12.217194570135,,,,,,,,,,,,,"(35.0548562, -92.45629559999999)"
293,2301004,Carl Stuart Middle School,HARVEY,BENTON,bentonh@conwayschools.net,2745 CARL STUART RD,Conway,AR,72034,19.0,11.0,9115.85,9641.65,0.0,,1.0,,,750.0,0.0,,,,,,,,,,,,,,,,,RV,1.58,,C,233.0,0.0,6.266666666666,0.133333333333,24.266666666666,1.7333333333329999,65.866666666666,1.7333333333329999,44.0,6.666666666666,3.333333333333,,,,,,,,,,,,,"(35.0777418, -92.46891339999999)"
294,2301006,Conway High School,JOEL,LINN,linnj@conwayschools.net,2300 PRINCE ST,Conway,AR,72034,18.0,14.0,9115.85,9641.65,0.0,10.0,2.0,1.0,2.0,2035.0,1.0,586.0,489.0,22.89,22.15,21.39,22.27,22.33,30.0,621.00,614.00,611.00,592.0,1000.0,616.0,,68.7,83.84,3.39,41.31,B,245.0,0.24570024570000001,7.665847665847,0.0,27.911547911546997,0.34398034398,62.113022113022005,1.719901719901,38.48,11.154791154790999,3.439803439803,693,83.84,84.31,RV,100.00,78.22,0.00,85.88,RV,75.00,73.61,85.71,"(35.093809, -92.4564832)"
295,2301007,Sallie Cone Preschool,BRENDA,MASON,masonb@conwayschools.net,1629 SOUTH BLVD,Conway,AR,72034,1.0,5.0,9115.85,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,"(35.0790831, -92.4460605)"
296,2301008,Julia Lee Moore Elem. School,KENNETH,CLARK,dunnc@conwayschools.net,1301 COUNTRY CLUB RD,Conway,AR,72034,20.0,20.0,9115.85,9641.65,0.0,,,,,387.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,231.0,0.7751937984489999,6.459948320413001,0.258397932816,18.60465116279,2.067183462532,70.284237726098,1.5503875968990002,43.93,12.66149870801,1.8087855297150002,,,,,,,,,,,,,"(35.09759409999999, -92.4817284)"
297,2301009,Florence Mattison Elem. School,SAM,NELSON,nelsons@conwayschools.net,2001 FL. MATTISON DR,Conway,AR,72032,22.0,10.0,9115.85,9641.65,0.0,1.0,1.0,,8.0,452.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,214.0,0.22123893805300002,13.938053097345,0.0,25.884955752212,3.097345132743,56.85840707964599,0.0,78.54,10.840707964601,8.407079646017,,,,,,,,,,,,,"(35.0886419, -92.4006512)"
298,2301010,Marguerite Vann Elem. School,BOBBY,WALKER,walkerb@conwayschools.net,2845 CARL STUART RD,Conway,AR,72034,21.0,12.0,9115.85,9641.65,0.0,,,,,469.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,220.0,0.426439232409,7.675906183368,0.0,33.901918976545,2.985074626865,53.304904051172,1.7057569296369999,62.26,7.889125799573,4.264392324093,,,,,,,,,,,,,"(35.0768713, -92.47076009999999)"
299,2301011,Jim Stone Elementary School,MARK,LEWIS,lewism@conwayschools.net,4255 COLLEGE AVE,Conway,AR,72034,20.0,14.0,9115.85,9641.65,0.0,,,,,416.0,0.0,,,,,,,,,,,,,,,,,RV,,,B,243.0,0.48076923076899997,8.653846153846,0.0,19.230769230769,1.682692307692,67.548076923076,2.403846153846,40.38,10.576923076923,7.451923076922999,,,,,,,,,,,,,"(35.0847358, -92.4998937)"
300,2301012,Theodore Jones Elem. School,TAMI,WOOSLEY,woosleyt@conwayschools.net,1800 FREYALDENHOVEN LN,Conway,AR,72032,21.0,9.0,9115.85,9641.65,0.0,,,2.0,,464.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,207.0,0.0,15.948275862068,0.0,31.896551724137,2.586206896551,48.922413793103,0.646551724137,74.35,12.068965517241,11.206896551724,,,,,,,,,,,,,"(35.1029965, -92.4140459)"
301,2301013,Bob Courtway Middle School,KAREN,LASKER,laskerk@conwayschools.net,1200 BOB COURTWAY DR,CONWAY,AR,72032,15.0,12.0,9115.85,9641.65,0.0,1.0,2.0,,,499.0,2.0,,,,,,,,,,,,,,,,,RV,0.56,,C,223.0,0.0,12.424849699398,0.20040080160300003,31.663326653305997,1.8036072144279998,52.705410821643,1.2024048096189999,63.93,11.422845691382001,8.216432865730999,,,,,,,,,,,,,"(35.0951944, -92.41405600000002)"
302,2301016,Ruth Doyle Middle School,DEBORAH,AVRA,avrad@conwayschools.net,800 PADGETT RD,Conway,AR,72034,16.0,15.0,9115.85,9641.65,0.0,,1.0,,1.0,523.0,0.0,,,,,,,,,,,,,,,,,RV,0.0,,B,246.0,0.19120458891,8.221797323135,0.0,21.988527724664998,0.95602294455,67.49521988527701,1.14722753346,44.74,13.766730401529,4.2065009560219995,,,,,,,,,,,,,"(35.0908757, -92.5182772)"
303,2301017,Ray/Phyllis Simon Middle Schoo,CECILIA,BENNETT,bennettc@conwayschools.net,1600 E SIEBENMORGEN DR,Conway,AR,72032,14.0,15.0,9115.85,9641.65,0.0,1.0,1.0,,,468.0,0.0,,,,,,,,,,,,,,,,,RV,0.0,,B,240.0,0.213675213675,10.25641025641,0.0,28.632478632477998,1.4957264957260001,58.760683760683,0.641025641025,55.77,17.307692307692,5.982905982905001,,,,,,,,,,,,,"(35.0985237, -92.40998859999999)"
304,2301018,Woodrow Cummins Elementary Sch,DAYNA,COLEMAN,colemand@conwayschools.net,1400 PADGETT RD,Conway,AR,72034,22.0,12.0,9115.85,9641.65,0.0,,,,1.0,500.0,1.0,,,,,,,,,,,,,,,,,RV,,,B,250.0,0.4,10.6,0.0,14.4,1.4,71.8,1.4,33.6,5.0,5.0,,,,,,,,,,,,,"(35.0967608, -92.5243313)"
305,2301019,Carolyn Lewis Elementary Schoo,TINA,ANTLEY,antleyt@conwayschools.net,1805 MILITARY RD,Conway,AR,72034,23.0,9.0,9115.85,9641.65,0.0,,,,,509.0,0.0,,,,,,,,,,,,,,,,,RV,,,B,247.0,0.589390962671,6.48330058939,0.0,25.540275049115,4.322200392927,62.278978388998006,0.785854616895,56.97,7.269155206286,4.518664047151,,,,,,,,,,,,,"(35.0492004, -92.4906718)"
306,2301020,Conway Junior High School,TODD,EDWARDS,edwardst@conwayschools.net,1815 PRINCE ST,Conway,AR,72034,19.0,14.0,9115.85,9641.65,0.0,5.0,4.0,2.0,5.0,1448.0,0.0,,,,,,,,,,,,,,,,,RV,1.59,,C,216.0,0.20718232044100002,7.251381215469,0.06906077347999999,29.074585635359,0.621546961325,61.256906077348006,1.519337016574,46.41,11.602209944751001,4.350828729281,,,,,,,,,,,,,"(35.092228, -92.44893809999999)"
307,2303016,Greenbrier Eastside Elementary,TIM,BOOTH,bootht@greenbrierschools.org,61 GLENN LANE,Greenbrier,AR,72058,19.0,12.0,8065.64,9641.65,0.0,,,,5.0,558.0,20.0,,,,,,,,,,,,,,,,,RV,,,C,237.0,0.35842293906800005,3.2258064516119997,0.0,2.508960573476,0.5376344086020001,92.83154121863701,0.5376344086020001,48.03,10.035842293905999,1.4336917562720002,,,,,,,,,,,,,"(35.2231603, -92.3798309)"
308,2303017,Greenbrier High School,JOHN,ASHWORTH,ashworthj@greenbrierschools.org,72 GREEN VALLEY DRIVE,Greenbrier,AR,72058,14.0,11.0,8065.64,9641.65,4.0,4.0,2.0,,,764.0,15.0,228.0,200.0,22.55,20.82,21.7,21.83,21.87,5.0,RV,RV,RV,407.0,719.0,168.0,,70.4,94.59,1.7,46.0,B,265.0,0.26178010471200003,2.486910994764,0.392670157068,1.178010471204,0.392670157068,95.026178010471,0.26178010471200003,28.53,9.293193717277,0.9162303664920001,259,94.59,RV,RV,0.00,RV,RV,94.58,RV,85.92,85.71,RV,"(35.2234262, -92.40372510000002)"
309,2303018,Greenbrier Middle School,KELLI,MARTIN,martink@greenbrierschools.org,7 SCHOOL DRIVE,Greenbrier,AR,72058,21.0,15.0,8065.64,9641.65,1.0,,,,,542.0,15.0,,,,,,,,,,,,,,,,,RV,0.0,,B,249.0,0.36900369003600003,2.767527675276,0.36900369003600003,1.476014760147,0.738007380073,94.280442804428,0.0,36.35,9.040590405904,2.398523985239,,,,,,,,,,,,,"(35.227522, -92.3899905)"
310,2303019,Greenbrier Westside Elementary,STEPHANIE,WORTHEY,wortheys@greenbrierschools.org,65 GARRETT ROAD,Greenbrier,AR,72058,17.0,10.0,8065.64,9641.65,0.0,,,,,465.0,14.0,,,,,,,,,,,,,,,,,RV,,,B,267.0,0.8602150537630001,4.301075268817,0.0,0.8602150537630001,0.430107526881,92.90322580645099,0.645161290322,45.16,11.827956989247,1.290322580645,,,,,,,,,,,,,"(35.2243577, -92.40054239999999)"
311,2303020,Greenbrier Junior High School,JASON,MILLER,millerj@greenbrierschools.org,10 SCHOOL DRIVE,Greenbrier,AR,72058,17.0,14.0,8065.64,9641.65,5.0,1.0,,,,546.0,8.0,,,,,,,,,,,,,,,,,RV,0.92,,B,254.0,0.18315018315,2.747252747252,0.0,1.465201465201,1.648351648351,93.58974358974301,0.3663003663,34.8,7.509157509156999,1.465201465201,,,,,,,,,,,,,"(35.2308026, -92.3903228)"
